Date,DayOfWeek,Month,Year,Is_Weekend,Is_Holiday,Product_ID,Category,Base_Price,Discount_Percentage,Current_Price,Store_ID,Store_Type,Competitor_Price,Footfall_Index,Avg_Temperature,Rainfall_mm,Social_Media_Sentiment,Lead_Time_Days,Safety_Stock_Level,Stock_On_Hand,Daily_Units_Sold,Festival_Name,Festival_Type,UPC_EAN,Product_Name,Sub_Category,Brand_Name,Brand_Tier,Shelf_Life_Days,No_of_Checkout_Counters,Avg_Billing_Time_min,Local_Population_Density,Product_Age_Days,No_of_Customer_Purchases,Unit_Cost,Promotional_Campaign_Flag,Competitor_Promotion_Flag,Google_Trends_Current_Wk,Google_Trends_Lag_1w,Shelf_Capacity,Promotion_Type,Marketing_Spend,Payday_Flag,School_Vacation_Flag,Local_Event_Flag,Launch_Date,Seasonal_Product_Flag,Online_Sales_Units,In_Store_Sales_Units,App_Traffic_Index,Website_Visits,Backorder_Flag,Supplier_Delay_Days,Fill_Rate_Pct,Loyalty_Program_Usage_Count,Repeat_Purchase_Rate,Avg_Basket_Size,Unit_Margin,Gross_Profit,Profit_Density,Stocking_Priority_Score,Stocking_Priority_Class,text_template
04/13/2023,3,4,2023,0,0,1002,Grocery,410.09,0.01,405.99,15,Urban,411.58,127.6,29.1,8.5,0.63,7,141,471,83,Unknown,,8148570840155,Nestle Beverages 1002,Beverages,Nestle,Premium,54,6,5.9,12371,228,22,322.2,0,0,32,32,30,Unknown,1247,0,0,0,08/28/2022,1,12,71,488,896,0,0,88.93,11,0.14,3.77,83.79000000000002,6954.5700000000015,231.81900000000005,0.3016604761907607,Medium,Category: Grocery | Product: Nestle Beverages 1002 | SubCategory: Beverages | Brand: Nestle | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Urban
08/11/2023,4,8,2023,0,0,1005,Grocery,260.97,0.16,219.21,11,Urban,250.91,187.4,27.4,3.6,0.91,2,36,435,131,Unknown,,9837527634092,Ashirvad Grains 1005,Grains,Ashirvad,Budget,18,6,4.4,6438,841,92,178.9,1,0,77,19,29,Seasonal Discount,3183,0,0,0,04/22/2021,0,30,101,612,1379,0,2,90.03,45,0.12,1.42,40.31,5280.610000000001,182.09000000000003,0.2685666862316932,Low,Category: Grocery | Product: Ashirvad Grains 1005 | SubCategory: Grains | Brand: Ashirvad | BrandTier: Budget | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
09/07/2023,3,9,2023,0,0,1016,Grocery,454.5,0.24,345.42,3,Urban,457.55,193.3,-1.9,0.5,0.05,13,132,479,107,Unknown,,8572879201082,Tata Spices 1016,Spices,Tata,Premium,10,9,6.6,14271,1127,96,315.3,1,1,36,77,28,BOGO,4673,0,0,0,08/06/2020,0,11,96,481,869,0,3,86.32,51,0.18,1.11,30.120000000000005,3222.8400000000006,115.1014285714286,0.1816742895658428,Low,Category: Grocery | Product: Tata Spices 1016 | SubCategory: Spices | Brand: Tata | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Urban
05/27/2023,5,5,2023,1,0,1015,Home,403.17,0.3,282.22,3,Urban,373.68,189.1,23.5,6.8,0.08,4,182,324,109,Unknown,,6142649910959,Sleepwell Kitchenware 1015,Kitchenware,Sleepwell,Mid,2782,9,6.6,14271,1139,80,331.95,1,1,20,36,53,Seasonal Discount,6439,0,1,0,04/13/2020,0,26,83,584,1272,0,1,90.57,35,0.31,1.36,-49.72999999999996,-5420.569999999996,-102.27490566037729,0.38902111310282594,High,Category: Home | Product: Sleepwell Kitchenware 1015 | SubCategory: Kitchenware | Brand: Sleepwell | BrandTier: Mid | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
04/06/2023,3,4,2023,0,0,1013,Grocery,37.59,0.49,19.17,18,Urban,40.84,89.4,16.4,0.6,0.25,10,71,380,126,Unknown,,5066512285191,Tata Beverages 1013,Beverages,Tata,Mid,39,13,2.6,5779,102,46,28.86,1,0,43,20,77,BOGO,3529,0,0,0,12/25/2022,1,14,112,502,950,0,2,99.25,10,0.24,2.74,-9.689999999999998,-1220.9399999999996,-15.856363636363632,0.3268014393405997,Medium,Category: Grocery | Product: Tata Beverages 1013 | SubCategory: Beverages | Brand: Tata | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Urban
09/14/2023,3,9,2023,0,0,1012,Electronics,347.82,0.47,184.34,11,Rural,375.26,84.9,-4.3,2.6,0.26,8,161,168,103,Unknown,,8638690599897,Samsung Mobiles 1012,Mobiles,Samsung,Premium,1796,5,3.3,1637,1727,20,251.91,1,1,37,43,31,Loyalty Only,2328,0,0,0,12/22/2018,0,31,72,619,1406,0,0,91.45,11,0.23,5.15,-67.57,-6959.709999999999,-224.50677419354835,0.30470929885845455,Medium,Category: Electronics | Product: Samsung Mobiles 1012 | SubCategory: Mobiles | Brand: Samsung | BrandTier: Premium | Promotion: Loyalty Only | Festival: Unknown | StoreType: Rural
11/21/2023,1,11,2023,0,0,1005,Home,288.09,0.43,164.21,20,Rural,270.23,94.6,5.1,8.2,0.09,12,55,309,88,Unknown,,9687801551834,Tupperware Decor 1005,Decor,Tupperware,Premium,2280,3,5.5,1463,1846,34,209.26,1,1,14,37,78,BOGO,1336,0,0,0,11/01/2018,1,27,61,591,1298,0,1,99.72,7,0.23,2.59,-45.04999999999998,-3964.3999999999987,-50.82564102564101,0.4932272277004906,High,Category: Home | Product: Tupperware Decor 1005 | SubCategory: Decor | Brand: Tupperware | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Rural
01/04/2023,2,1,2023,0,0,1002,Electronics,454.19,0.44,254.35,18,Urban,439.97,116.2,31.9,3.2,0.39,3,135,342,97,Unknown,,4600192812011,Samsung Accessories 1002,Accessories,Samsung,Mid,1586,13,2.6,5779,994,77,376.05,1,0,47,14,64,Loyalty Only,4902,1,0,0,04/15/2020,0,20,77,543,1111,0,7,98.87,28,0.29,1.26,-121.70000000000002,-11804.900000000001,-184.45156250000002,0.3025136572422652,Medium,Category: Electronics | Product: Samsung Accessories 1002 | SubCategory: Accessories | Brand: Samsung | BrandTier: Mid | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
01/16/2023,0,1,2023,0,0,1013,Clothing,65.63,0.23,50.54,15,Urban,67.12,97.1,32.0,9.2,0.59,12,181,157,127,Unknown,,8974285838703,FabIndia Activewear 1013,Activewear,FabIndia,Budget,530,6,5.9,12371,905,92,49.86,1,0,22,47,47,BOGO,3685,0,0,0,07/25/2020,0,42,85,694,1700,0,0,88.62,55,0.26,1.38,0.6799999999999997,86.35999999999996,1.8374468085106375,0.25382156480687845,Low,Category: Clothing | Product: FabIndia Activewear 1013 | SubCategory: Activewear | Brand: FabIndia | BrandTier: Budget | Promotion: BOGO | Festival: Unknown | StoreType: Urban
10/07/2023,5,10,2023,1,1,1013,Home,269.35,0.33,180.46,7,Urban,247.57,106.1,27.0,2.1,0.58,6,72,474,125,Unknown,,8394125838184,Sleepwell Furniture 1013,Furniture,Sleepwell,Mid,2850,8,7.3,11584,767,49,180.53,1,1,93,22,64,Seasonal Discount,2519,0,0,0,08/31/2021,0,28,97,598,1325,0,1,90.89,11,0.3,2.55,-0.06999999999999318,-8.749999999999147,-0.13671874999998668,0.43235122455853087,High,Category: Home | Product: Sleepwell Furniture 1013 | SubCategory: Furniture | Brand: Sleepwell | BrandTier: Mid | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
12/02/2023,5,12,2023,1,0,1014,Clothing,440.33,0.45,242.18,10,Rural,427.52,143.1,34.3,15.8,0.54,12,13,55,123,Unknown,,2238210451428,FabIndia Winter wear 1014,Winter wear,FabIndia,Mid,1071,13,4.2,1104,1239,93,308.59,1,0,84,93,25,BOGO,2191,1,1,0,07/11/2020,1,46,77,722,1808,1,2,87.4,36,0.33,1.32,-66.40999999999997,-8168.429999999996,-326.7371999999998,0.08674127670516203,Low,Category: Clothing | Product: FabIndia Winter wear 1014 | SubCategory: Winter wear | Brand: FabIndia | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Rural
09/04/2023,0,9,2023,0,0,1007,Grocery,207.96,0.2,166.37,20,Rural,197.61,164.4,27.3,1.2,0.34,2,25,334,121,Unknown,,6534724436439,Tata Spices 1007,Spices,Tata,Mid,6,3,5.5,1463,1896,93,131.64,1,1,65,84,30,Loyalty Only,3622,1,0,0,06/26/2018,0,21,100,550,1137,0,2,89.81,39,0.24,1.3,34.73000000000002,4202.330000000002,140.07766666666672,0.2506861778935363,Low,Category: Grocery | Product: Tata Spices 1007 | SubCategory: Spices | Brand: Tata | BrandTier: Mid | Promotion: Loyalty Only | Festival: Unknown | StoreType: Rural
09/15/2023,4,9,2023,0,0,1014,Grocery,243.59,0.48,126.67,10,Rural,263.83,160.3,-4.6,0.2,0.71,8,188,424,128,Unknown,,7766417546584,Nestle Grains 1014,Grains,Nestle,Budget,82,13,4.2,1104,1757,115,150.58,1,0,73,65,78,Flash Sale,5021,0,0,0,11/23/2018,0,21,107,550,1137,0,0,93.51,35,0.32,1.11,-23.91000000000001,-3060.4800000000014,-39.2369230769231,0.27386462633102754,Medium,Category: Grocery | Product: Nestle Grains 1014 | SubCategory: Grains | Brand: Nestle | BrandTier: Budget | Promotion: Flash Sale | Festival: Unknown | StoreType: Rural
06/09/2023,4,6,2023,0,0,1012,Beauty,39.88,0.21,31.51,13,Rural,42.69,172.2,6.5,10.3,0.83,8,83,141,143,Unknown,,5741435015275,Nivea Makeup 1012,Makeup,Nivea,Mid,683,6,3.6,705,499,117,26.62,1,1,32,73,111,Loyalty Only,3281,0,1,0,01/26/2022,0,47,96,729,1835,0,1,96.71,50,0.12,1.22,4.890000000000001,699.2700000000001,6.299729729729731,0.35987551428037984,High,Category: Beauty | Product: Nivea Makeup 1012 | SubCategory: Makeup | Brand: Nivea | BrandTier: Mid | Promotion: Loyalty Only | Festival: Unknown | StoreType: Rural
12/06/2023,2,12,2023,0,0,1016,Grocery,142.68,0.3,99.88,15,Rural,144.96,54.8,-3.8,7.0,0.35,12,121,148,105,Unknown,,8572879201082,Tata Spices 1016,Spices,Tata,Premium,10,13,3.1,1680,1127,67,105.6,1,0,89,32,56,BOGO,6692,0,1,0,11/04/2020,0,30,75,612,1379,0,0,88.07,32,0.35,1.57,-5.719999999999999,-600.5999999999999,-10.724999999999998,0.20568993989541992,Low,Category: Grocery | Product: Tata Spices 1016 | SubCategory: Spices | Brand: Tata | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Rural
06/01/2023,3,6,2023,0,1,1002,Clothing,165.63,0.35,107.66,18,Rural,166.3,57.2,-1.2,1.3,0.09,13,110,375,76,Unknown,,2845906189993,FabIndia Activewear 1002,Activewear,FabIndia,Mid,639,4,4.7,1754,765,62,113.07,1,1,32,89,96,BOGO,4126,1,1,0,04/27/2021,0,11,65,481,869,0,1,99.38,27,0.15,1.23,-5.409999999999997,-411.15999999999974,-4.282916666666664,0.3889015720909374,High,Category: Clothing | Product: FabIndia Activewear 1002 | SubCategory: Activewear | Brand: FabIndia | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Rural
06/27/2023,1,6,2023,0,0,1005,Grocery,472.84,0.48,245.88,4,Urban,513.57,168.4,3.8,20.9,0.3,1,185,225,106,Unknown,,9837527634092,Ashirvad Grains 1005,Grains,Ashirvad,Budget,18,12,2.5,10210,841,82,275.65,1,0,49,32,120,Loyalty Only,3465,0,1,0,03/08/2021,0,26,80,584,1272,0,2,96.41,39,0.29,1.29,-29.769999999999982,-3155.619999999998,-26.296833333333318,0.2838787509086503,Medium,Category: Grocery | Product: Ashirvad Grains 1005 | SubCategory: Grains | Brand: Ashirvad | BrandTier: Budget | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
06/12/2023,0,6,2023,0,0,1004,Home,144.92,0.12,127.53,20,Urban,157.45,130.0,15.1,3.5,0.14,3,54,473,110,Unknown,,1418637259927,Philips Kitchenware 1004,Kitchenware,Philips,Budget,2366,9,5.7,8788,607,55,114.08,0,0,44,49,60,Unknown,1796,0,1,0,10/13/2021,0,41,69,688,1674,0,1,96.05,16,0.11,2.0,13.450000000000003,1479.5000000000002,24.65833333333334,0.4755726158575511,High,Category: Home | Product: Philips Kitchenware 1004 | SubCategory: Kitchenware | Brand: Philips | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Urban
02/02/2023,3,2,2023,0,0,1016,Grocery,233.13,0.37,146.87,17,Urban,255.01,136.7,28.9,15.1,0.47,14,140,24,126,Unknown,,8572879201082,Tata Spices 1016,Spices,Tata,Premium,10,11,7.4,9278,1127,42,117.13,1,0,87,44,99,Loyalty Only,5882,1,0,0,01/02/2020,0,19,107,536,1084,1,2,96.3,18,0.21,3.0,29.74000000000001,3747.240000000001,37.850909090909106,0.2533716012465359,Low,Category: Grocery | Product: Tata Spices 1016 | SubCategory: Spices | Brand: Tata | BrandTier: Premium | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
06/28/2023,2,6,2023,0,0,1001,Beauty,337.3,0.26,249.6,3,Urban,312.03,57.9,29.5,3.5,0.16,2,26,177,70,Unknown,,5985799842868,Lakme Skincare 1001,Skincare,Lakme,Budget,635,9,6.6,14271,731,21,182.95,1,0,78,87,90,Flash Sale,4849,0,1,0,06/27/2021,0,8,62,461,789,0,3,89.09,5,0.12,3.33,66.65,4665.5,51.83888888888889,0.24140580699679515,Low,Category: Beauty | Product: Lakme Skincare 1001 | SubCategory: Skincare | Brand: Lakme | BrandTier: Budget | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
04/11/2023,1,4,2023,0,0,1014,Grocery,85.28,0.13,74.19,2,Rural,79.49,88.3,19.6,3.2,0.46,7,174,364,115,Unknown,,7766417546584,Nestle Grains 1014,Grains,Nestle,Budget,82,8,6.7,1688,1757,94,63.17,0,0,90,78,110,Unknown,539,0,0,0,06/19/2018,0,12,103,488,896,0,3,87.94,38,0.11,1.22,11.019999999999996,1267.2999999999995,11.520909090909086,0.17362398936482343,Low,Category: Grocery | Product: Nestle Grains 1014 | SubCategory: Grains | Brand: Nestle | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Rural
09/25/2023,0,9,2023,0,0,1004,Clothing,245.79,0.39,149.93,4,Urban,254.48,145.8,32.1,3.0,0.22,7,14,94,126,Unknown,,7044491151727,Levis Formalwear 1004,Formalwear,Levis,Premium,1347,12,2.5,10210,1739,114,175.14,1,0,58,90,89,Flash Sale,4060,0,0,0,12/21/2018,0,25,101,577,1245,0,0,90.97,45,0.28,1.11,-25.20999999999998,-3176.4599999999973,-35.69056179775278,0.3300792993768178,Medium,Category: Clothing | Product: Levis Formalwear 1004 | SubCategory: Formalwear | Brand: Levis | BrandTier: Premium | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
11/19/2023,6,11,2023,1,0,1019,Clothing,370.58,0.28,266.82,1,Urban,373.65,178.9,15.0,2.0,0.74,4,184,52,109,Unknown,,5162036505785,Zara Formalwear 1019,Formalwear,Zara,Budget,624,9,5.5,5995,335,99,295.43,1,0,84,58,86,Seasonal Discount,6116,0,0,0,12/19/2022,0,28,81,598,1325,1,0,91.92,50,0.36,1.1,-28.610000000000014,-3118.4900000000016,-36.261511627907,0.24173588367738919,Low,Category: Clothing | Product: Zara Formalwear 1019 | SubCategory: Formalwear | Brand: Zara | BrandTier: Budget | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
03/06/2023,0,3,2023,0,0,1005,Grocery,434.09,0.33,290.84,15,Urban,392.28,187.5,30.6,3.8,0.03,12,53,303,104,Unknown,,9837527634092,Ashirvad Grains 1005,Grains,Ashirvad,Budget,18,6,5.9,12371,841,31,280.22,1,1,79,84,34,Loyalty Only,5022,0,0,0,11/15/2020,0,41,63,688,1674,0,1,89.34,10,0.32,3.35,10.619999999999948,1104.4799999999946,32.484705882352785,0.22343327949064995,Low,Category: Grocery | Product: Ashirvad Grains 1005 | SubCategory: Grains | Brand: Ashirvad | BrandTier: Budget | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
06/17/2023,5,6,2023,1,0,1005,Clothing,315.0,0.16,264.6,1,Urban,287.4,125.1,13.2,3.0,0.55,12,170,69,121,Unknown,,5104045406377,Allen Solly Activewear 1005,Activewear,Allen Solly,Budget,1013,9,5.5,5995,1205,103,260.7,1,0,88,79,44,Flash Sale,3852,0,1,0,02/28/2020,0,25,96,577,1245,0,1,92.0,28,0.21,1.17,3.900000000000034,471.9000000000041,10.725000000000094,0.32164133163850256,Medium,Category: Clothing | Product: Allen Solly Activewear 1005 | SubCategory: Activewear | Brand: Allen Solly | BrandTier: Budget | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
11/26/2023,6,11,2023,1,0,1017,Clothing,336.18,0.24,255.5,6,Urban,362.27,131.8,6.1,0.2,0.17,8,30,175,106,Unknown,,4805376805555,FabIndia Winter wear 1017,Winter wear,FabIndia,Budget,949,7,3.6,6002,1863,106,278.21,1,0,59,88,119,Flash Sale,5001,0,0,0,10/20/2018,1,24,82,571,1218,0,1,93.79,31,0.15,1.0,-22.70999999999998,-2407.259999999998,-20.229075630252083,0.33066835410718937,Medium,Category: Clothing | Product: FabIndia Winter wear 1017 | SubCategory: Winter wear | Brand: FabIndia | BrandTier: Budget | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
02/12/2023,6,2,2023,1,0,1017,Beauty,67.51,0.31,46.58,7,Rural,72.49,175.0,31.7,1.5,0.0,3,77,131,144,Unknown,,9755188027019,Lakme Makeup 1017,Makeup,Lakme,Mid,504,11,5.2,1046,1351,36,37.19,1,0,87,59,75,Flash Sale,3590,0,0,0,06/02/2019,0,49,95,743,1888,0,2,90.81,17,0.26,4.0,9.39,1352.16,18.0288,0.25811331907920887,Low,Category: Beauty | Product: Lakme Makeup 1017 | SubCategory: Makeup | Brand: Lakme | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Rural
02/13/2023,0,2,2023,0,0,1003,Home,473.16,0.2,378.53,19,Rural,459.65,130.6,10.5,1.2,0.87,14,41,407,70,Unknown,,779320874566,Tupperware Decor 1003,Decor,Tupperware,Premium,2178,11,2.9,1411,419,20,312.14,1,0,73,87,96,Flash Sale,4508,0,0,0,12/21/2021,1,19,51,536,1084,0,3,91.14,5,0.32,3.5,66.38999999999999,4647.299999999999,48.40937499999999,0.37615227082775526,High,Category: Home | Product: Tupperware Decor 1003 | SubCategory: Decor | Brand: Tupperware | BrandTier: Premium | Promotion: Flash Sale | Festival: Unknown | StoreType: Rural
10/12/2023,3,10,2023,0,0,1016,Beauty,70.62,0.1,63.56,12,Rural,76.14,127.5,15.1,10.1,0.67,9,33,489,148,Unknown,,9339246514525,L'oreal Haircare 1016,Haircare,L'oreal,Premium,399,5,7.8,1981,752,132,49.54,0,0,17,73,47,Unknown,679,0,0,0,09/20/2021,0,48,100,736,1861,0,1,89.21,54,0.11,1.12,14.020000000000003,2074.9600000000005,44.148085106382986,0.252403417324239,Low,Category: Beauty | Product: L'oreal Haircare 1016 | SubCategory: Haircare | Brand: L'oreal | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Rural
01/12/2023,3,1,2023,0,0,1013,Electronics,388.46,0.48,202.0,1,Urban,395.74,185.8,8.2,4.6,0.1,5,172,414,105,Unknown,,2336836726970,Samsung Computers 1013,Computers,Samsung,Premium,1082,9,5.5,5995,305,102,198.27,1,1,20,17,70,BOGO,2297,0,0,0,03/13/2022,0,32,73,626,1432,0,5,99.51,43,0.37,1.03,3.7299999999999898,391.64999999999895,5.594999999999985,0.3679634034823731,High,Category: Electronics | Product: Samsung Computers 1013 | SubCategory: Computers | Brand: Samsung | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Urban
04/05/2023,2,4,2023,0,0,1013,Beauty,136.08,0.26,100.7,7,Urban,144.41,168.5,21.5,7.2,0.66,14,155,338,143,Unknown,,6642929148227,Dove Fragrance 1013,Fragrance,Dove,Mid,527,8,7.3,11584,416,112,84.5,1,1,23,20,81,Flash Sale,3262,1,0,0,02/13/2022,0,49,94,743,1888,0,3,95.27,65,0.34,1.28,16.200000000000003,2316.6000000000004,28.600000000000005,0.3085780938763785,Medium,Category: Beauty | Product: Dove Fragrance 1013 | SubCategory: Fragrance | Brand: Dove | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
10/29/2023,6,10,2023,1,0,1012,Grocery,467.13,0.37,294.29,19,Urban,460.35,186.4,34.8,15.7,0.61,13,76,458,121,Unknown,,16104203210,Nestle Spices 1012,Spices,Nestle,Premium,7,15,3.6,7003,1330,94,311.19,1,0,24,23,51,Flash Sale,4413,0,0,0,03/08/2020,0,37,84,660,1566,0,2,88.06,27,0.34,1.29,-16.899999999999977,-2044.8999999999974,-40.0960784313725,0.16691835172304062,Low,Category: Grocery | Product: Nestle Spices 1012 | SubCategory: Spices | Brand: Nestle | BrandTier: Premium | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
09/10/2023,6,9,2023,1,0,1006,Home,361.38,0.21,285.49,13,Rural,333.44,82.7,-4.0,5.2,0.47,14,112,412,72,Unknown,,6784244770317,Tupperware Bedding 1006,Bedding,Tupperware,Budget,2358,6,3.6,705,917,65,305.63,1,1,17,24,85,BOGO,1997,0,0,0,03/07/2021,0,27,45,591,1298,0,0,92.11,14,0.4,1.11,-20.139999999999986,-1450.079999999999,-17.05976470588234,0.4226584488471826,High,Category: Home | Product: Tupperware Bedding 1006 | SubCategory: Bedding | Brand: Tupperware | BrandTier: Budget | Promotion: BOGO | Festival: Unknown | StoreType: Rural
08/30/2023,2,8,2023,0,0,1011,Grocery,378.14,0.18,310.07,12,Urban,373.13,128.7,31.0,20.3,0.42,2,63,388,74,Unknown,,7435202863434,Tata Beverages 1011,Beverages,Tata,Premium,23,8,4.4,7650,1542,57,202.17,1,0,16,17,28,Loyalty Only,5212,0,0,0,06/10/2019,1,12,62,488,896,0,1,93.13,27,0.36,1.3,107.9,7984.6,285.1642857142857,0.359207192671393,High,Category: Grocery | Product: Tata Beverages 1011 | SubCategory: Beverages | Brand: Tata | BrandTier: Premium | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
02/04/2023,5,2,2023,1,0,1014,Electronics,113.43,0.2,90.74,12,Urban,112.46,176.4,-4.8,1.9,0.89,9,163,337,144,Unknown,,9068867798232,Samsung Mobiles 1014,Mobiles,Samsung,Budget,1364,8,4.4,7650,1510,40,86.27,1,1,74,16,113,Loyalty Only,4665,1,0,0,12/17/2018,0,53,91,770,1995,0,4,98.75,18,0.31,3.6,4.469999999999999,643.6799999999998,5.696283185840707,0.3919606867801881,High,Category: Electronics | Product: Samsung Mobiles 1014 | SubCategory: Mobiles | Brand: Samsung | BrandTier: Budget | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
08/03/2023,3,8,2023,0,0,1018,Home,224.3,0.2,179.44,13,Rural,226.59,66.7,9.6,1.0,0.25,1,197,450,105,Unknown,,178029681125,Ikea Furniture 1018,Furniture,Ikea,Premium,2770,6,3.6,705,947,41,179.43,1,1,62,74,91,BOGO,6039,1,0,0,12/29/2020,0,14,91,502,950,0,2,90.6,12,0.32,2.56,0.009999999999990905,1.049999999999045,0.011538461538451044,0.4086149640609411,High,Category: Home | Product: Ikea Furniture 1018 | SubCategory: Furniture | Brand: Ikea | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Rural
12/03/2023,6,12,2023,1,0,1010,Clothing,310.82,0.27,226.9,14,Urban,286.3,169.2,1.7,2.6,0.4,11,134,359,135,Unknown,,9907038161151,Zara Activewear 1010,Activewear,Zara,Premium,611,5,2.1,7326,300,61,161.8,1,0,90,62,63,BOGO,4590,1,1,1,02/06/2023,0,16,119,516,1003,0,1,97.38,28,0.3,2.21,65.1,8788.5,139.5,0.40845936851513204,High,Category: Clothing | Product: Zara Activewear 1010 | SubCategory: Activewear | Brand: Zara | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Urban
03/31/2023,4,3,2023,0,0,1014,Beauty,386.14,0.27,281.88,12,Urban,424.09,77.4,25.3,3.2,0.33,8,126,330,90,Unknown,,7639209561846,Lakme Makeup 1014,Makeup,Lakme,Premium,522,8,4.4,7650,1922,45,319.29,1,1,41,90,104,Flash Sale,2585,1,0,0,12/25/2017,0,29,61,605,1352,0,2,96.86,12,0.25,2.0,-37.410000000000025,-3366.9000000000024,-32.37403846153848,0.3232945812520072,Medium,Category: Beauty | Product: Lakme Makeup 1014 | SubCategory: Makeup | Brand: Lakme | BrandTier: Premium | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
09/21/2023,3,9,2023,0,0,1011,Grocery,56.46,0.25,42.34,20,Urban,53.57,171.2,-3.0,11.3,0.77,6,74,212,176,Unknown,,7435202863434,Tata Beverages 1011,Beverages,Tata,Premium,23,9,5.7,8788,1542,76,42.8,1,0,78,41,48,BOGO,6005,0,0,0,07/02/2019,1,70,106,887,2451,0,3,89.43,37,0.36,2.32,-0.45999999999999375,-80.9599999999989,-1.6866666666666437,0.1849495257344676,Low,Category: Grocery | Product: Tata Beverages 1011 | SubCategory: Beverages | Brand: Tata | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Urban
04/03/2023,0,4,2023,0,0,1002,Electronics,481.37,0.07,447.67,12,Urban,452.35,141.8,17.1,4.1,0.92,12,188,477,65,Unknown,,4600192812011,Samsung Accessories 1002,Accessories,Samsung,Mid,1586,8,4.4,7650,994,51,352.65,0,0,39,78,117,Unknown,1717,1,0,0,07/13/2020,0,22,43,557,1164,0,2,94.49,16,0.21,1.27,95.02000000000004,6176.300000000003,52.78888888888891,0.39503222347646216,High,Category: Electronics | Product: Samsung Accessories 1002 | SubCategory: Accessories | Brand: Samsung | BrandTier: Mid | Promotion: Unknown | Festival: Unknown | StoreType: Urban
03/31/2023,4,3,2023,0,0,1016,Clothing,445.66,0.25,334.24,6,Urban,448.05,79.0,6.8,1.7,0.85,1,123,210,55,Unknown,,2699066886820,Levis Ethnic wear 1016,Ethnic wear,Levis,Budget,1302,7,3.6,6002,941,36,328.72,1,1,10,39,118,BOGO,4499,1,0,0,09/01/2020,1,7,48,454,762,0,1,90.77,7,0.36,1.53,5.519999999999982,303.599999999999,2.572881355932195,0.3227964763364826,Medium,Category: Clothing | Product: Levis Ethnic wear 1016 | SubCategory: Ethnic wear | Brand: Levis | BrandTier: Budget | Promotion: BOGO | Festival: Unknown | StoreType: Urban
04/25/2023,1,4,2023,0,0,1002,Beauty,138.82,0.08,127.71,10,Urban,139.85,121.0,0.3,6.8,0.8,14,197,436,143,Unknown,,8588322527842,L'oreal Makeup 1002,Makeup,L'oreal,Mid,577,7,3.6,13719,1452,72,100.01,0,1,25,10,33,Unknown,1393,0,0,0,05/04/2019,0,54,89,777,2022,0,1,89.96,43,0.28,1.99,27.69999999999999,3961.0999999999985,120.03333333333329,0.30040465171724373,Medium,Category: Beauty | Product: L'oreal Makeup 1002 | SubCategory: Makeup | Brand: L'oreal | BrandTier: Mid | Promotion: Unknown | Festival: Unknown | StoreType: Urban
04/15/2023,5,4,2023,1,0,1018,Clothing,412.27,0.06,387.53,20,Rural,407.31,152.3,25.9,3.5,0.99,4,196,344,102,Unknown,,927705319183,FabIndia Ethnic wear 1018,Ethnic wear,FabIndia,Budget,981,3,5.5,1463,1189,83,350.04,0,0,38,25,25,Unknown,1113,0,0,0,01/12/2020,1,23,79,564,1191,0,0,89.79,24,0.25,1.23,37.48999999999995,3823.979999999995,152.9591999999998,0.3518782587982028,High,Category: Clothing | Product: FabIndia Ethnic wear 1018 | SubCategory: Ethnic wear | Brand: FabIndia | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Rural
